ticker,date,drop_pts,underlying_open,underlying_high,underlying_low,underlying_close,strike,contract,offset_from_low,opt_open,opt_high,opt_low,opt_close
QQQ,2026-05-12,11.58,708.22,710.18,696.64,707.24,698.0,O:QQQ260512C00698000,1.36,9.75,11.2,0.92,7.54
QQQ,2026-05-12,11.58,708.22,710.18,696.64,707.24,699.0,O:QQQ260512C00699000,2.36,8.56,11.09,0.62,6.9
QQQ,2026-05-12,11.58,708.22,710.18,696.64,707.24,700.0,O:QQQ260512C00700000,3.36,7.54,10.12,0.4,5.92
QQQ,2026-05-12,11.58,708.22,710.18,696.64,707.24,701.0,O:QQQ260512C00701000,4.36,6.54,9.07,0.26,4.88
QQQ,2026-05-12,11.58,708.22,710.18,696.64,707.24,702.0,O:QQQ260512C00702000,5.36,5.61,8.52,0.17,3.57
QQQ,2026-05-12,11.58,708.22,710.18,696.64,707.24,703.0,O:QQQ260512C00703000,6.36,4.8,7.28,0.11,2.86
QQQ,2026-05-12,11.58,708.22,710.18,696.64,707.24,704.0,O:QQQ260512C00704000,7.36,4.74,6.83,0.07,1.79
QQQ,2026-05-12,11.58,708.22,710.18,696.64,707.24,705.0,O:QQQ260512C00705000,8.36,4.9,5.75,0.05,1.0
QQQ,2026-05-12,11.58,708.22,710.18,696.64,707.24,706.0,O:QQQ260512C00706000,9.36,3.11,5.06,0.04,0.27
QQQ,2026-05-12,11.58,708.22,710.18,696.64,707.24,707.0,O:QQQ260512C00707000,10.36,3.01,4.3,0.01,0.03
QQQ,2026-05-12,11.58,708.22,710.18,696.64,707.24,708.0,O:QQQ260512C00708000,11.36,2.41,3.57,0.01,0.01
QQQ,2026-05-13,5.13,709.96,716.65,704.83,714.71,705.0,O:QQQ260513C00705000,0.17,5.77,11.52,2.65,10.25
QQQ,2026-05-13,5.13,709.96,716.65,704.83,714.71,706.0,O:QQQ260513C00706000,1.17,4.13,10.63,2.18,9.32
QQQ,2026-05-13,5.13,709.96,716.65,704.83,714.71,707.0,O:QQQ260513C00707000,2.17,4.0,9.59,1.74,8.2
QQQ,2026-05-13,5.13,709.96,716.65,704.83,714.71,708.0,O:QQQ260513C00708000,3.17,3.37,8.6,1.38,7.25
QQQ,2026-05-13,5.13,709.96,716.65,704.83,714.71,709.0,O:QQQ260513C00709000,4.17,2.74,7.63,1.05,6.3
QQQ,2026-05-13,5.13,709.96,716.65,704.83,714.71,710.0,O:QQQ260513C00710000,5.17,0.93,6.67,0.8,5.24
QQQ,2026-05-13,5.13,709.96,716.65,704.83,714.71,711.0,O:QQQ260513C00711000,6.17,1.73,5.68,0.61,4.24
QQQ,2026-05-13,5.13,709.96,716.65,704.83,714.71,712.0,O:QQQ260513C00712000,7.17,1.64,4.75,0.45,3.3
QQQ,2026-05-13,5.13,709.96,716.65,704.83,714.71,713.0,O:QQQ260513C00713000,8.17,0.9,3.76,0.33,2.45
QQQ,2026-05-13,5.13,709.96,716.65,704.83,714.71,714.0,O:QQQ260513C00714000,9.17,0.73,2.87,0.25,1.45
QQQ,2026-05-13,5.13,709.96,716.65,704.83,714.71,715.0,O:QQQ260513C00715000,10.17,0.56,2.1,0.1,0.57
QQQ,2026-05-13,5.13,709.96,716.65,704.83,714.71,716.0,O:QQQ260513C00716000,11.17,0.37,1.43,0.03,0.11
SPY,2026-01-13,4.14,695.49,696.09,691.35,693.77,692.0,O:SPY260113C00692000,0.65,3.67,4.25,0.17,1.74
SPY,2026-01-13,4.14,695.49,696.09,691.35,693.77,693.0,O:SPY260113C00693000,1.65,2.83,3.35,0.02,0.7
SPY,2026-01-13,4.14,695.49,696.09,691.35,693.77,694.0,O:SPY260113C00694000,2.65,2.09,2.51,0.01,0.01
SPY,2026-01-13,4.14,695.49,696.09,691.35,693.77,695.0,O:SPY260113C00695000,3.65,1.42,1.75,0.01,0.01
SPY,2026-01-13,4.14,695.49,696.09,691.35,693.77,696.0,O:SPY260113C00696000,4.65,0.9,1.11,0.01,0.01
SPY,2026-01-13,4.14,695.49,696.09,691.35,693.77,697.0,O:SPY260113C00697000,5.65,0.5,0.63,0.01,0.01
SPY,2026-01-13,4.14,695.49,696.09,691.35,693.77,698.0,O:SPY260113C00698000,6.65,0.25,0.33,0.01,0.01
SPY,2026-01-13,4.14,695.49,696.09,691.35,693.77,699.0,O:SPY260113C00699000,7.65,0.11,0.22,0.01,0.01
SPY,2026-01-13,4.14,695.49,696.09,691.35,693.77,700.0,O:SPY260113C00700000,8.65,0.05,0.07,0.01,0.01
SPY,2026-01-13,4.14,695.49,696.09,691.35,693.77,701.0,O:SPY260113C00701000,9.65,0.02,0.05,0.01,0.01
SPY,2026-01-13,4.14,695.49,696.09,691.35,693.77,702.0,O:SPY260113C00702000,10.65,0.01,0.04,0.01,0.01
SPY,2026-01-13,4.14,695.49,696.09,691.35,693.77,703.0,O:SPY260113C00703000,11.65,0.01,0.02,0.01,0.01
SPY,2026-01-14,4.96,691.0,691.72,686.04,690.36,687.0,O:SPY260114C00687000,0.96,4.36,5.19,0.5,2.91
SPY,2026-01-14,4.96,691.0,691.72,686.04,690.36,688.0,O:SPY260114C00688000,1.96,3.88,4.34,0.23,2.05
SPY,2026-01-14,4.96,691.0,691.72,686.04,690.36,689.0,O:SPY260114C00689000,2.96,2.81,3.56,0.1,1.04
SPY,2026-01-14,4.96,691.0,691.72,686.04,690.36,690.0,O:SPY260114C00690000,3.96,2.2,2.87,0.03,0.21
SPY,2026-01-14,4.96,691.0,691.72,686.04,690.36,691.0,O:SPY260114C00691000,4.96,1.72,2.21,0.01,0.01
SPY,2026-01-14,4.96,691.0,691.72,686.04,690.36,692.0,O:SPY260114C00692000,5.96,1.16,1.64,0.01,0.01
SPY,2026-01-14,4.96,691.0,691.72,686.04,690.36,693.0,O:SPY260114C00693000,6.96,0.82,1.16,0.01,0.01
SPY,2026-01-14,4.96,691.0,691.72,686.04,690.36,694.0,O:SPY260114C00694000,7.96,0.47,0.78,0.01,0.01
SPY,2026-01-14,4.96,691.0,691.72,686.04,690.36,695.0,O:SPY260114C00695000,8.96,0.29,0.48,0.01,0.01
SPY,2026-01-14,4.96,691.0,691.72,686.04,690.36,696.0,O:SPY260114C00696000,9.96,0.17,0.28,0.01,0.01
SPY,2026-01-14,4.96,691.0,691.72,686.04,690.36,697.0,O:SPY260114C00697000,10.96,0.1,0.15,0.01,0.01
SPY,2026-01-14,4.96,691.0,691.72,686.04,690.36,698.0,O:SPY260114C00698000,11.96,0.06,0.09,0.01,0.01
SPY,2026-01-15,3.32,694.57,695.45,691.25,692.24,692.0,O:SPY260115C00692000,0.75,3.1,3.54,0.07,0.08
SPY,2026-01-15,3.32,694.57,695.45,691.25,692.24,693.0,O:SPY260115C00693000,1.75,2.24,2.6,0.01,0.01
SPY,2026-01-15,3.32,694.57,695.45,691.25,692.24,694.0,O:SPY260115C00694000,2.75,1.61,1.7,0.01,0.01
SPY,2026-01-15,3.32,694.57,695.45,691.25,692.24,695.0,O:SPY260115C00695000,3.75,0.99,1.06,0.01,0.01
SPY,2026-01-15,3.32,694.57,695.45,691.25,692.24,696.0,O:SPY260115C00696000,4.75,0.61,0.61,0.01,0.01
SPY,2026-01-15,3.32,694.57,695.45,691.25,692.24,697.0,O:SPY260115C00697000,5.75,0.33,0.33,0.01,0.01
SPY,2026-01-15,3.32,694.57,695.45,691.25,692.24,698.0,O:SPY260115C00698000,6.75,0.15,0.16,0.01,0.01
SPY,2026-01-15,3.32,694.57,695.45,691.25,692.24,699.0,O:SPY260115C00699000,7.75,0.09,0.09,0.01,0.01
SPY,2026-01-15,3.32,694.57,695.45,691.25,692.24,700.0,O:SPY260115C00700000,8.75,0.04,0.05,0.01,0.01
SPY,2026-01-15,3.32,694.57,695.45,691.25,692.24,701.0,O:SPY260115C00701000,9.75,0.02,0.02,0.01,0.01
SPY,2026-01-15,3.32,694.57,695.45,691.25,692.24,702.0,O:SPY260115C00702000,10.75,0.02,0.02,0.01,0.01
SPY,2026-01-15,3.32,694.57,695.45,691.25,692.24,703.0,O:SPY260115C00703000,11.75,0.01,0.02,0.01,0.01
SPY,2026-01-16,3.56,693.66,694.25,690.1,691.66,691.0,O:SPY260116C00691000,0.9,3.17,3.59,0.46,0.67
SPY,2026-01-16,3.56,693.66,694.25,690.1,691.66,692.0,O:SPY260116C00692000,1.9,2.4,2.77,0.01,0.01
SPY,2026-01-16,3.56,693.66,694.25,690.1,691.66,693.0,O:SPY260116C00693000,2.9,1.67,2.02,0.01,0.01
SPY,2026-01-16,3.56,693.66,694.25,690.1,691.66,694.0,O:SPY260116C00694000,3.9,1.1,1.35,0.01,0.01
SPY,2026-01-16,3.56,693.66,694.25,690.1,691.66,695.0,O:SPY260116C00695000,4.9,0.7,0.82,0.01,0.01
SPY,2026-01-16,3.56,693.66,694.25,690.1,691.66,696.0,O:SPY260116C00696000,5.9,0.38,0.44,0.01,0.01
SPY,2026-01-16,3.56,693.66,694.25,690.1,691.66,697.0,O:SPY260116C00697000,6.9,0.17,0.21,0.01,0.01
SPY,2026-01-16,3.56,693.66,694.25,690.1,691.66,698.0,O:SPY260116C00698000,7.9,0.09,0.09,0.01,0.01
SPY,2026-01-16,3.56,693.66,694.25,690.1,691.66,699.0,O:SPY260116C00699000,8.9,0.05,0.05,0.01,0.01
SPY,2026-01-16,3.56,693.66,694.25,690.1,691.66,700.0,O:SPY260116C00700000,9.9,0.04,0.05,0.01,0.01
SPY,2026-01-16,3.56,693.66,694.25,690.1,691.66,701.0,O:SPY260116C00701000,10.9,0.02,0.03,0.01,0.01
SPY,2026-01-16,3.56,693.66,694.25,690.1,691.66,702.0,O:SPY260116C00702000,11.9,0.01,0.02,0.01,0.01
SPY,2026-01-20,4.92,681.49,684.77,676.57,677.58,677.0,O:SPY260120C00677000,0.43,6.13,7.68,0.16,1.23
SPY,2026-01-20,4.92,681.49,684.77,676.57,677.58,678.0,O:SPY260120C00678000,1.43,4.76,6.75,0.02,0.3
SPY,2026-01-20,4.92,681.49,684.77,676.57,677.58,679.0,O:SPY260120C00679000,2.43,4.54,5.88,0.01,0.01
SPY,2026-01-20,4.92,681.49,684.77,676.57,677.58,680.0,O:SPY260120C00680000,3.43,3.19,4.99,0.01,0.01
SPY,2026-01-20,4.92,681.49,684.77,676.57,677.58,681.0,O:SPY260120C00681000,4.43,2.79,4.14,0.01,0.01
SPY,2026-01-20,4.92,681.49,684.77,676.57,677.58,682.0,O:SPY260120C00682000,5.43,2.27,3.31,0.01,0.01
SPY,2026-01-20,4.92,681.49,684.77,676.57,677.58,683.0,O:SPY260120C00683000,6.43,1.7,2.55,0.01,0.01
SPY,2026-01-20,4.92,681.49,684.77,676.57,677.58,684.0,O:SPY260120C00684000,7.43,1.37,1.88,0.01,0.01
SPY,2026-01-20,4.92,681.49,684.77,676.57,677.58,685.0,O:SPY260120C00685000,8.43,0.97,1.35,0.01,0.01
SPY,2026-01-20,4.92,681.49,684.77,676.57,677.58,686.0,O:SPY260120C00686000,9.43,0.7,0.98,0.01,0.01
SPY,2026-01-20,4.92,681.49,684.77,676.57,677.58,687.0,O:SPY260120C00687000,10.43,0.51,0.69,0.01,0.01
SPY,2026-01-20,4.92,681.49,684.77,676.57,677.58,688.0,O:SPY260120C00688000,11.43,0.33,0.47,0.01,0.01
SPY,2026-01-28,3.11,697.05,697.84,693.94,695.42,694.0,O:SPY260128C00694000,0.06,3.85,4.42,0.22,1.21
SPY,2026-01-28,3.11,697.05,697.84,693.94,695.42,695.0,O:SPY260128C00695000,1.06,3.08,3.63,0.02,0.87
SPY,2026-01-28,3.11,697.05,697.84,693.94,695.42,696.0,O:SPY260128C00696000,2.06,2.4,2.87,0.01,0.2
SPY,2026-01-28,3.11,697.05,697.84,693.94,695.42,697.0,O:SPY260128C00697000,3.06,1.76,2.2,0.01,0.02
SPY,2026-01-28,3.11,697.05,697.84,693.94,695.42,698.0,O:SPY260128C00698000,4.06,1.28,1.6,0.01,0.01
SPY,2026-01-28,3.11,697.05,697.84,693.94,695.42,699.0,O:SPY260128C00699000,5.06,0.86,1.11,0.01,0.01
SPY,2026-01-28,3.11,697.05,697.84,693.94,695.42,700.0,O:SPY260128C00700000,6.06,0.55,0.73,0.01,0.01
SPY,2026-01-28,3.11,697.05,697.84,693.94,695.42,701.0,O:SPY260128C00701000,7.06,0.34,0.45,0.01,0.01
SPY,2026-01-28,3.11,697.05,697.84,693.94,695.42,702.0,O:SPY260128C00702000,8.06,0.21,0.26,0.01,0.01
SPY,2026-01-28,3.11,697.05,697.84,693.94,695.42,703.0,O:SPY260128C00703000,9.06,0.11,0.15,0.01,0.01
SPY,2026-01-28,3.11,697.05,697.84,693.94,695.42,704.0,O:SPY260128C00704000,10.06,0.06,0.08,0.01,0.01
SPY,2026-01-28,3.11,697.05,697.84,693.94,695.42,705.0,O:SPY260128C00705000,11.06,0.01,0.05,0.01,0.01
SPY,2026-01-29,11.56,696.39,697.06,684.83,694.04,685.0,O:SPY260129C00685000,0.17,11.8,11.8,2.1,8.82
SPY,2026-01-29,11.56,696.39,697.06,684.83,694.04,686.0,O:SPY260129C00686000,1.17,10.9,10.9,1.63,7.72
SPY,2026-01-29,11.56,696.39,697.06,684.83,694.04,687.0,O:SPY260129C00687000,2.17,9.82,9.82,1.26,6.88
SPY,2026-01-29,11.56,696.39,697.06,684.83,694.04,688.0,O:SPY260129C00688000,3.17,8.91,8.91,0.95,5.93
SPY,2026-01-29,11.56,696.39,697.06,684.83,694.04,689.0,O:SPY260129C00689000,4.17,7.56,8.04,0.7,4.93
SPY,2026-01-29,11.56,696.39,697.06,684.83,694.04,690.0,O:SPY260129C00690000,5.17,6.59,7.12,0.51,3.8
SPY,2026-01-29,11.56,696.39,697.06,684.83,694.04,691.0,O:SPY260129C00691000,6.17,5.66,6.33,0.38,2.51
SPY,2026-01-29,11.56,696.39,697.06,684.83,694.04,692.0,O:SPY260129C00692000,7.17,4.82,5.4,0.28,1.88
SPY,2026-01-29,11.56,696.39,697.06,684.83,694.04,693.0,O:SPY260129C00693000,8.17,4.18,4.54,0.18,1.16
SPY,2026-01-29,11.56,696.39,697.06,684.83,694.04,694.0,O:SPY260129C00694000,9.17,3.26,3.78,0.07,0.56
SPY,2026-01-29,11.56,696.39,697.06,684.83,694.04,695.0,O:SPY260129C00695000,10.17,2.61,3.01,0.02,0.22
SPY,2026-01-29,11.56,696.39,697.06,684.83,694.04,696.0,O:SPY260129C00696000,11.17,1.97,2.32,0.01,0.06
SPY,2026-01-30,4.67,691.79,694.21,687.12,691.97,688.0,O:SPY260130C00688000,0.88,4.79,6.38,1.12,3.31
SPY,2026-01-30,4.67,691.79,694.21,687.12,691.97,689.0,O:SPY260130C00689000,1.88,4.03,5.46,0.73,2.35
SPY,2026-01-30,4.67,691.79,694.21,687.12,691.97,690.0,O:SPY260130C00690000,2.88,3.24,4.6,0.45,1.33
SPY,2026-01-30,4.67,691.79,694.21,687.12,691.97,691.0,O:SPY260130C00691000,3.88,2.59,3.78,0.18,0.54
SPY,2026-01-30,4.67,691.79,694.21,687.12,691.97,692.0,O:SPY260130C00692000,4.88,2.07,3.06,0.01,0.05
SPY,2026-01-30,4.67,691.79,694.21,687.12,691.97,693.0,O:SPY260130C00693000,5.88,1.5,2.41,0.01,0.01
SPY,2026-01-30,4.67,691.79,694.21,687.12,691.97,694.0,O:SPY260130C00694000,6.88,1.05,1.82,0.01,0.01
SPY,2026-01-30,4.67,691.79,694.21,687.12,691.97,695.0,O:SPY260130C00695000,7.88,0.88,1.33,0.01,0.01
SPY,2026-01-30,4.67,691.79,694.21,687.12,691.97,696.0,O:SPY260130C00696000,8.88,0.52,0.92,0.01,0.01
SPY,2026-01-30,4.67,691.79,694.21,687.12,691.97,697.0,O:SPY260130C00697000,9.88,0.35,0.61,0.01,0.01
SPY,2026-01-30,4.67,691.79,694.21,687.12,691.97,698.0,O:SPY260130C00698000,10.88,0.27,0.38,0.01,0.01
SPY,2026-01-30,4.67,691.79,694.21,687.12,691.97,699.0,O:SPY260130C00699000,11.88,0.12,0.22,0.01,0.01
SPY,2026-02-03,12.18,696.21,696.96,684.03,689.53,685.0,O:SPY260203C00685000,0.97,11.06,11.31,0.87,4.5
SPY,2026-02-03,12.18,696.21,696.96,684.03,689.53,686.0,O:SPY260203C00686000,1.97,10.75,10.75,0.53,3.5
SPY,2026-02-03,12.18,696.21,696.96,684.03,689.53,687.0,O:SPY260203C00687000,2.97,9.06,9.06,0.31,2.39
SPY,2026-02-03,12.18,696.21,696.96,684.03,689.53,688.0,O:SPY260203C00688000,3.97,8.55,8.74,0.18,3.08
SPY,2026-02-03,12.18,696.21,696.96,684.03,689.53,689.0,O:SPY260203C00689000,4.97,7.5,7.87,0.1,0.7
SPY,2026-02-03,12.18,696.21,696.96,684.03,689.53,690.0,O:SPY260203C00690000,5.97,6.35,6.94,0.05,0.12
SPY,2026-02-03,12.18,696.21,696.96,684.03,689.53,691.0,O:SPY260203C00691000,6.97,5.58,6.09,0.01,0.03
SPY,2026-02-03,12.18,696.21,696.96,684.03,689.53,692.0,O:SPY260203C00692000,7.97,4.54,5.11,0.01,0.01
SPY,2026-02-03,12.18,696.21,696.96,684.03,689.53,693.0,O:SPY260203C00693000,8.97,3.66,4.19,0.01,0.01
SPY,2026-02-03,12.18,696.21,696.96,684.03,689.53,694.0,O:SPY260203C00694000,9.97,2.81,3.34,0.01,0.01
SPY,2026-02-03,12.18,696.21,696.96,684.03,689.53,695.0,O:SPY260203C00695000,10.97,2.0,2.56,0.01,0.01
SPY,2026-02-03,12.18,696.21,696.96,684.03,689.53,696.0,O:SPY260203C00696000,11.97,1.39,1.8,0.01,0.01
SPY,2026-02-04,8.59,690.35,691.45,681.76,686.19,682.0,O:SPY260204C00682000,0.24,8.27,9.7,2.0,5.26
SPY,2026-02-04,8.59,690.35,691.45,681.76,686.19,683.0,O:SPY260204C00683000,1.24,7.74,8.75,1.54,4.77
SPY,2026-02-04,8.59,690.35,691.45,681.76,686.19,684.0,O:SPY260204C00684000,2.24,6.95,7.85,1.15,3.87
SPY,2026-02-04,8.59,690.35,691.45,681.76,686.19,685.0,O:SPY260204C00685000,3.24,5.64,6.94,0.66,2.56
SPY,2026-02-04,8.59,690.35,691.45,681.76,686.19,686.0,O:SPY260204C00686000,4.24,5.24,6.1,0.33,1.95
SPY,2026-02-04,8.59,690.35,691.45,681.76,686.19,687.0,O:SPY260204C00687000,5.24,4.46,5.32,0.12,1.04
SPY,2026-02-04,8.59,690.35,691.45,681.76,686.19,688.0,O:SPY260204C00688000,6.24,3.72,4.52,0.05,0.45
SPY,2026-02-04,8.59,690.35,691.45,681.76,686.19,689.0,O:SPY260204C00689000,7.24,2.98,3.75,0.02,0.13
SPY,2026-02-04,8.59,690.35,691.45,681.76,686.19,690.0,O:SPY260204C00690000,8.24,2.35,3.07,0.01,0.04
SPY,2026-02-04,8.59,690.35,691.45,681.76,686.19,691.0,O:SPY260204C00691000,9.24,1.9,2.43,0.01,0.01
SPY,2026-02-04,8.59,690.35,691.45,681.76,686.19,692.0,O:SPY260204C00692000,10.24,1.4,1.86,0.01,0.01
SPY,2026-02-04,8.59,690.35,691.45,681.76,686.19,693.0,O:SPY260204C00693000,11.24,1.01,1.38,0.01,0.01
SPY,2026-02-05,5.15,680.94,683.69,675.79,677.62,676.0,O:SPY260205C00676000,0.21,5.95,8.15,0.44,1.36
SPY,2026-02-05,5.15,680.94,683.69,675.79,677.62,677.0,O:SPY260205C00677000,1.21,5.08,7.42,0.16,0.6
SPY,2026-02-05,5.15,680.94,683.69,675.79,677.62,678.0,O:SPY260205C00678000,2.21,4.89,6.69,0.06,0.23
SPY,2026-02-05,5.15,680.94,683.69,675.79,677.62,679.0,O:SPY260205C00679000,3.21,4.47,5.95,0.02,0.08
SPY,2026-02-05,5.15,680.94,683.69,675.79,677.62,680.0,O:SPY260205C00680000,4.21,3.84,5.25,0.02,0.02
SPY,2026-02-05,5.15,680.94,683.69,675.79,677.62,681.0,O:SPY260205C00681000,5.21,3.4,4.52,0.01,0.01
SPY,2026-02-05,5.15,680.94,683.69,675.79,677.62,682.0,O:SPY260205C00682000,6.21,2.85,3.9,0.01,0.01
SPY,2026-02-05,5.15,680.94,683.69,675.79,677.62,683.0,O:SPY260205C00683000,7.21,2.36,3.31,0.01,0.01
SPY,2026-02-05,5.15,680.94,683.69,675.79,677.62,684.0,O:SPY260205C00684000,8.21,2.02,2.75,0.01,0.01
SPY,2026-02-05,5.15,680.94,683.69,675.79,677.62,685.0,O:SPY260205C00685000,9.21,1.54,2.26,0.01,0.01
SPY,2026-02-05,5.15,680.94,683.69,675.79,677.62,686.0,O:SPY260205C00686000,10.21,1.29,1.81,0.01,0.01
SPY,2026-02-05,5.15,680.94,683.69,675.79,677.62,687.0,O:SPY260205C00687000,11.21,1.01,1.42,0.01,0.01
SPY,2026-02-10,3.29,694.95,696.54,691.66,692.12,692.0,O:SPY260210C00692000,0.34,3.56,4.74,0.14,0.6
SPY,2026-02-10,3.29,694.95,696.54,691.66,692.12,693.0,O:SPY260210C00693000,1.34,2.68,3.8,0.01,0.01
SPY,2026-02-10,3.29,694.95,696.54,691.66,692.12,694.0,O:SPY260210C00694000,2.34,1.99,2.94,0.01,0.01
SPY,2026-02-10,3.29,694.95,696.54,691.66,692.12,695.0,O:SPY260210C00695000,3.34,1.38,2.16,0.01,0.01
SPY,2026-02-10,3.29,694.95,696.54,691.66,692.12,696.0,O:SPY260210C00696000,4.34,0.91,1.47,0.01,0.01
SPY,2026-02-10,3.29,694.95,696.54,691.66,692.12,697.0,O:SPY260210C00697000,5.34,0.51,0.91,0.01,0.01
SPY,2026-02-10,3.29,694.95,696.54,691.66,692.12,698.0,O:SPY260210C00698000,6.34,0.27,0.49,0.01,0.01
SPY,2026-02-10,3.29,694.95,696.54,691.66,692.12,699.0,O:SPY260210C00699000,7.34,0.14,0.23,0.01,0.01
SPY,2026-02-10,3.29,694.95,696.54,691.66,692.12,700.0,O:SPY260210C00700000,8.34,0.07,0.1,0.01,0.01
SPY,2026-02-10,3.29,694.95,696.54,691.66,692.12,701.0,O:SPY260210C00701000,9.34,0.04,0.05,0.01,0.01
SPY,2026-02-10,3.29,694.95,696.54,691.66,692.12,702.0,O:SPY260210C00702000,10.34,0.05,0.06,0.01,0.01
SPY,2026-02-10,3.29,694.95,696.54,691.66,692.12,703.0,O:SPY260210C00703000,11.34,0.02,0.03,0.01,0.01
SPY,2026-02-11,7.21,696.39,697.14,689.18,691.96,690.0,O:SPY260211C00690000,0.82,6.65,7.3,1.65,2.53
SPY,2026-02-11,7.21,696.39,697.14,689.18,691.96,691.0,O:SPY260211C00691000,1.82,5.71,6.4,0.91,1.34
SPY,2026-02-11,7.21,696.39,697.14,689.18,691.96,692.0,O:SPY260211C00692000,2.82,4.81,5.49,0.16,0.42
SPY,2026-02-11,7.21,696.39,697.14,689.18,691.96,693.0,O:SPY260211C00693000,3.82,3.93,4.55,0.01,0.01
SPY,2026-02-11,7.21,696.39,697.14,689.18,691.96,694.0,O:SPY260211C00694000,4.82,3.14,3.67,0.01,0.02
SPY,2026-02-11,7.21,696.39,697.14,689.18,691.96,695.0,O:SPY260211C00695000,5.82,2.4,2.88,0.01,0.01
SPY,2026-02-11,7.21,696.39,697.14,689.18,691.96,696.0,O:SPY260211C00696000,6.82,1.68,2.14,0.01,0.01
SPY,2026-02-11,7.21,696.39,697.14,689.18,691.96,697.0,O:SPY260211C00697000,7.82,1.11,1.5,0.01,0.01
SPY,2026-02-11,7.21,696.39,697.14,689.18,691.96,698.0,O:SPY260211C00698000,8.82,0.67,0.96,0.01,0.01
SPY,2026-02-11,7.21,696.39,697.14,689.18,691.96,699.0,O:SPY260211C00699000,9.82,0.37,0.56,0.01,0.01
SPY,2026-02-11,7.21,696.39,697.14,689.18,691.96,700.0,O:SPY260211C00700000,10.82,0.19,0.29,0.01,0.01
SPY,2026-02-11,7.21,696.39,697.14,689.18,691.96,701.0,O:SPY260211C00701000,11.82,0.08,0.14,0.01,0.01
SPY,2026-02-12,13.87,694.24,695.35,680.37,681.27,681.0,O:SPY260212C00681000,0.63,13.32,13.61,0.32,0.82
SPY,2026-02-12,13.87,694.24,695.35,680.37,681.27,682.0,O:SPY260212C00682000,1.63,12.96,13.05,0.06,0.19
SPY,2026-02-12,13.87,694.24,695.35,680.37,681.27,683.0,O:SPY260212C00683000,2.63,11.35,12.11,0.01,0.02
SPY,2026-02-12,13.87,694.24,695.35,680.37,681.27,684.0,O:SPY260212C00684000,3.63,10.75,11.26,0.01,0.01
SPY,2026-02-12,13.87,694.24,695.35,680.37,681.27,685.0,O:SPY260212C00685000,4.63,9.63,10.42,0.01,0.01
SPY,2026-02-12,13.87,694.24,695.35,680.37,681.27,686.0,O:SPY260212C00686000,5.63,8.58,9.44,0.01,0.01
SPY,2026-02-12,13.87,694.24,695.35,680.37,681.27,687.0,O:SPY260212C00687000,6.63,7.94,8.24,0.01,0.01
SPY,2026-02-12,13.87,694.24,695.35,680.37,681.27,688.0,O:SPY260212C00688000,7.63,6.55,7.13,0.01,0.01
SPY,2026-02-12,13.87,694.24,695.35,680.37,681.27,689.0,O:SPY260212C00689000,8.63,5.47,6.5,0.01,0.01
SPY,2026-02-12,13.87,694.24,695.35,680.37,681.27,690.0,O:SPY260212C00690000,9.63,4.6,5.6,0.01,0.01
SPY,2026-02-12,13.87,694.24,695.35,680.37,681.27,691.0,O:SPY260212C00691000,10.63,3.83,4.71,0.01,0.01
SPY,2026-02-12,13.87,694.24,695.35,680.37,681.27,692.0,O:SPY260212C00692000,11.63,3.03,3.83,0.01,0.01
SPY,2026-02-13,4.17,681.69,686.28,677.52,681.75,678.0,O:SPY260213C00678000,0.48,5.19,8.25,2.13,3.83
SPY,2026-02-13,4.17,681.69,686.28,677.52,681.75,679.0,O:SPY260213C00679000,1.48,4.42,7.35,1.26,2.66
SPY,2026-02-13,4.17,681.69,686.28,677.52,681.75,680.0,O:SPY260213C00680000,2.48,3.82,6.37,0.64,1.66
SPY,2026-02-13,4.17,681.69,686.28,677.52,681.75,681.0,O:SPY260213C00681000,3.48,3.19,5.42,0.2,0.75
SPY,2026-02-13,4.17,681.69,686.28,677.52,681.75,682.0,O:SPY260213C00682000,4.48,2.63,4.5,0.02,0.09
SPY,2026-02-13,4.17,681.69,686.28,677.52,681.75,683.0,O:SPY260213C00683000,5.48,2.14,3.62,0.01,0.02
SPY,2026-02-13,4.17,681.69,686.28,677.52,681.75,684.0,O:SPY260213C00684000,6.48,1.67,2.78,0.01,0.01
SPY,2026-02-13,4.17,681.69,686.28,677.52,681.75,685.0,O:SPY260213C00685000,7.48,1.34,2.06,0.01,0.01
SPY,2026-02-13,4.17,681.69,686.28,677.52,681.75,686.0,O:SPY260213C00686000,8.48,1.03,1.59,0.01,0.01
SPY,2026-02-13,4.17,681.69,686.28,677.52,681.75,687.0,O:SPY260213C00687000,9.48,0.76,1.2,0.01,0.01
SPY,2026-02-13,4.17,681.69,686.28,677.52,681.75,688.0,O:SPY260213C00688000,10.48,0.58,0.89,0.01,0.01
SPY,2026-02-13,4.17,681.69,686.28,677.52,681.75,689.0,O:SPY260213C00689000,11.48,0.4,0.63,0.01,0.01
SPY,2026-02-17,4.36,680.14,684.94,675.78,682.85,676.0,O:SPY260217C00676000,0.22,5.28,8.86,2.09,6.3
SPY,2026-02-17,4.36,680.14,684.94,675.78,682.85,677.0,O:SPY260217C00677000,1.22,4.84,7.83,1.61,5.43
SPY,2026-02-17,4.36,680.14,684.94,675.78,682.85,678.0,O:SPY260217C00678000,2.22,3.85,6.85,1.22,4.45
SPY,2026-02-17,4.36,680.14,684.94,675.78,682.85,679.0,O:SPY260217C00679000,3.22,3.16,5.95,0.89,3.62
